,id,stcnet_attitude,stcnet_introspection,stcnet_sensitivity,stcnet_temper,stcnet_polarity,ocean_agreeableness,ocean_conscientiousness,ocean_extraversion,ocean_neuroticism,ocean_openness
1227,2000_670567.txt,0.22084,0.46903,0.45884,0.24658,0.35459,True,True,False,False,True
1228,2000_672399.txt,0.23804,0.3509,0.35107,0.41323,0.32478,False,False,True,True,False
1229,2000_672860.txt,0.194,0.22317,0.28741,0.25553,0.28403,True,True,False,False,False
1230,2000_673542.txt,0.11034,-0.01266,-0.24839,0.2306,0.10995,False,False,False,False,False
1231,2000_674316.txt,0.13899,0.10755,-0.05093,0.21755,0.13512,False,False,True,True,True
1232,2000_676072.txt,0.54462,0.6119,0.5771,0.35436,0.53572,False,True,True,True,True
1233,2000_676612.txt,0.20879,0.31535,-0.02421,0.18361,0.24614,False,True,False,False,False
1234,2000_677716.txt,0.05992,0.23731,0.14572,0.18084,0.14319,False,False,True,False,True
1235,2000_678534.txt,0.28886,0.41172,0.33235,0.2658,0.39917,True,True,False,False,False
1236,2000_678824.txt,0.24215,0.24533,0.07375,0.28612,0.27755,True,True,True,False,False
1237,2000_679010.txt,0.25522,0.34611,0.63629,0.33411,0.35931,True,True,True,False,False
1238,2000_681563.txt,0.39257,0.50232,0.55821,0.28457,0.4572,False,False,False,True,False
1239,2000_681975.txt,0.31302,0.42924,0.24205,0.01404,0.25502,False,False,False,True,False
1240,2000_681979.txt,0.26246,0.44277,0.34654,0.18369,0.29467,True,False,True,True,True
1241,2000_686023.txt,0.2126,0.28277,0.40805,0.0585,0.26392,False,True,True,False,True
1242,2000_686663.txt,0.4022,0.63947,0.3423,0.0631,0.44773,True,False,False,True,False
1243,2000_691241.txt,0.0571,-0.15979,0.30381,0.1669,-0.01727,True,True,False,True,False
1244,2000_691500.txt,0.36181,0.27852,0.37958,0.13314,0.33542,True,False,True,False,True
1245,2000_692520.txt,0.20418,0.23145,0.24579,-0.02615,0.2237,False,False,False,True,True
1246,2000_692644.txt,0.38025,0.33345,0.4405,0.11688,0.40647,False,True,True,False,False
1247,2000_693765.txt,0.08329,0.65904,0.2768,0.27325,0.38003,False,True,True,True,False
1248,2000_695124.txt,0.30817,0.52143,0.4902,0.15482,0.41413,True,True,False,False,True
1249,2000_695156.txt,0.4122,0.43393,0.43379,0.30783,0.39799,False,False,False,True,False
1250,2000_695312.txt,0.30796,0.41048,0.4609,0.33875,0.37262,False,True,True,True,True
1251,2000_695512.txt,0.28914,0.47443,0.29618,0.10882,0.35928,False,True,True,True,False
1252,2000_696080.txt,0.41043,0.57219,0.24486,0.29786,0.42571,True,True,True,False,True
1253,2000_697879.txt,0.33282,0.59496,0.59259,0.258,0.50185,True,True,False,False,True
1254,2000_697936.txt,0.17037,0.33,0.55441,0.10667,0.26552,False,True,False,True,False
1255,2000_699624.txt,0.17125,0.11828,0.49493,0.30108,0.30692,True,True,True,False,True
1256,2000_705533.txt,0.23961,0.27046,0.06138,-0.101,0.14236,True,False,True,False,True
1257,2000_708496.txt,0.03775,0.1026,0.11625,0.0601,0.1077,False,True,False,True,False
1258,2000_708835.txt,0.26756,0.32874,0.53656,-0.0541,0.26353,True,True,False,False,True
1259,2000_710105.txt,0.1333,0.25243,0.5503,0.32017,0.28922,True,True,True,True,True
1260,2000_710150.txt,0.22627,0.52331,0.1519,0.4019,0.33457,True,False,True,True,False
1261,2000_710213.txt,0.24212,0.19866,0.47278,0.24738,0.29247,False,False,True,True,True
1262,2000_711029.txt,0.26852,0.27322,0.31865,0.19114,0.28924,False,False,True,False,False
1263,2000_711990.txt,0.15496,0.39786,0.66078,0.21048,0.3329,True,True,False,False,True
1264,2000_713951.txt,0.19219,0.44272,0.51929,-0.30282,0.35917,False,False,True,True,True
1265,2000_715549.txt,0.36229,0.56008,0.46161,0.33557,0.43642,False,True,True,True,False
1266,2000_715921.txt,0.33,0.45554,0.37072,0.2975,0.37259,True,True,True,False,False
1267,2000_716913.txt,0.41721,0.4051,0.39275,0.23343,0.41608,True,False,True,True,True
1268,2000_718172.txt,0.23336,0.41213,0.34577,0.25872,0.31348,False,False,False,True,True
1269,2000_718183.txt,0.37434,0.27752,0.61286,0.1205,0.31237,False,True,False,False,True
1270,2000_720844.txt,0.08797,0.42014,0.29683,0.213,0.30923,False,True,False,False,False
1271,2000_722078.txt,0.04569,0.36783,0.82972,0.32339,0.36933,True,False,False,True,False
1272,2000_725071.txt,0.45492,0.42102,0.16384,-0.043,0.31623,False,True,False,True,False
1273,2000_725207.txt,0.38764,0.33669,0.38061,-0.0015,0.31691,False,False,False,False,True
1274,2000_727952.txt,0.296,0.39484,0.47636,0.22958,0.30656,True,True,True,False,True
1275,2000_732617.txt,0.20347,-0.05572,-0.455,0.00555,-0.02452,False,True,False,True,True
1276,2000_732735.txt,0.08891,0.00837,0.04485,0.08059,0.08672,False,True,False,True,True
1277,2000_733409.txt,0.36284,0.24503,0.04065,0.049,0.27673,True,False,True,False,True
1278,2000_735261.txt,0.03594,0.31344,0.33235,0.12832,0.18388,False,False,True,False,True
1279,2000_738686.txt,0.23983,0.43131,-0.03671,0.35752,0.26539,False,True,False,False,True
1280,2000_738753.txt,0.32953,0.35965,0.38221,0.11233,0.33711,False,True,True,False,False
1281,2000_739608.txt,0.17454,0.15434,0.37864,0.02105,0.19772,False,False,False,True,False
1282,2000_739643.txt,0.1487,0.26394,0.25035,0.15133,0.2477,False,True,False,True,False
1283,2000_739722.txt,0.1014,0.15225,0.2041,0.38091,0.22792,True,False,False,False,False
1284,2000_740979.txt,0.17181,0.39136,0.426,0.47525,0.37711,False,False,False,True,False
1285,2000_741743.txt,0.30514,0.41433,0.50591,0.20194,0.33682,True,False,False,False,True
1286,2000_744485.txt,0.36041,0.52372,-0.05426,0.28187,0.35145,True,True,True,False,True
1287,2000_750679.txt,0.39771,0.45679,0.49508,0.06744,0.3886,True,False,False,True,True
1288,2000_750971.txt,0.22055,0.17486,0.42852,0.27964,0.21853,True,True,True,False,True
1289,2000_751883.txt,0.12859,0.22461,0.32463,0.14183,0.23453,False,True,False,True,True
1290,2000_752178.txt,0.1143,-0.02615,0.15192,0.05286,0.06218,False,True,True,False,False
1291,2000_752353.txt,0.19602,0.20087,0.20084,0.31612,0.25051,False,True,True,True,False
1292,2000_758465.txt,0.13957,0.42085,0.35638,0.43213,0.37695,True,False,False,True,False
1293,2000_758531.txt,0.26865,0.40746,-0.10085,0.30644,0.30532,False,True,True,True,True
1294,2000_759523.txt,0.049,0.06428,0.16831,0.07179,0.06843,True,True,False,False,False
1295,2000_761809.txt,0.45859,0.57035,0.379,0.33259,0.45918,True,True,True,True,True
1296,2000_762391.txt,0.33658,0.31793,0.23025,0.24673,0.28711,False,True,False,False,True
1297,2000_766519.txt,0.23183,0.30879,0.52776,0.3364,0.33688,True,True,False,False,True
1298,2000_767391.txt,0.38546,0.53303,0.52865,0.38467,0.45885,True,False,False,False,True
1299,2000_770472.txt,0.14919,0.3851,-0.4925,0.16336,0.18623,False,False,False,False,False
1300,2000_771081.txt,0.22929,0.12872,0.02142,0.54385,0.2353,True,True,True,False,False
1301,2000_771407.txt,0.25422,0.52282,0.3632,0.3965,0.38614,False,True,True,False,True
1302,2000_772049.txt,0.53292,0.61314,0.53807,0.06312,0.53377,True,True,False,False,False
1303,2000_773497.txt,0.33598,0.53457,0.28068,0.26104,0.34362,False,True,False,True,False
1304,2000_777531.txt,0.13726,0.2709,0.08151,0.34867,0.19438,False,False,False,True,False
1305,2000_781318.txt,0.29821,0.11138,0.06618,0.11004,0.1503,False,True,False,True,True
1306,2000_784017.txt,0.53837,0.65298,0.48742,0.11433,0.51127,False,False,True,False,False
1307,2000_788565.txt,0.22871,0.30829,0.45142,0.29214,0.29859,True,False,False,True,False
1308,2000_788927.txt,0.25625,0.34427,0.42721,0.23615,0.30711,True,False,True,False,False
1309,2000_791766.txt,0.35846,0.57058,0.22776,0.14312,0.31378,True,True,False,False,True
1310,2000_794320.txt,0.17991,0.36238,0.24043,0.35387,0.31805,False,True,True,True,True
1311,2000_797956.txt,0.27047,0.4973,0.20476,0.25116,0.32093,True,True,True,True,True
1312,2000_798629.txt,0.40477,0.48746,0.406,0.43862,0.481,False,False,False,True,True
1313,2000_798791.txt,0.45722,0.51247,0.40409,-0.02146,0.28092,False,True,True,True,False
1314,2000_798925.txt,-0.08766,0.07861,0.38771,0.17817,0.15298,True,False,False,True,True
1315,2000_802646.txt,0.50763,0.54734,0.35869,0.3192,0.45286,True,False,False,False,True
1316,2000_810134.txt,0.23308,0.1015,-0.18779,-0.00724,0.10711,False,False,False,True,True
1317,2000_811126.txt,0.28166,0.40937,0.46367,0.02227,0.34411,False,True,True,True,True
1318,2000_812056.txt,0.19548,0.20464,0.11336,0.11762,0.16618,False,True,True,False,True
1319,2000_812774.txt,0.279,0.44188,0.5242,0.31676,0.37925,True,True,True,False,True
1320,2000_813544.txt,0.31789,0.40524,0.57372,0.25845,0.32758,False,False,False,True,False
1321,2000_814284.txt,0.16192,0.4266,0.24347,0.06815,0.28257,False,True,True,True,False
1322,2000_815592.txt,0.32686,0.5287,0.21483,0.3173,0.38345,False,False,True,False,True
1323,2000_817078.txt,0.20036,0.38512,0.30631,0.06072,0.2103,True,False,False,True,False
1324,2000_818614.txt,0.306,0.47232,0.29863,0.17146,0.31635,True,True,False,False,False
1325,2000_820571.txt,0.31525,0.3397,0.19962,0.231,0.32356,False,True,False,True,False
1326,2000_831232.txt,0.312,0.31565,0.2915,0.039,0.34327,True,False,True,False,True
1327,2000_831814.txt,0.3262,0.17977,0.51422,0.14712,0.29623,False,False,True,True,True
1328,2000_832071.txt,0.346,0.47065,0.3869,0.3196,0.39211,True,True,True,False,False
1329,2000_832658.txt,0.33174,0.5646,0.52617,0.15718,0.4142,False,False,False,True,True
1330,2000_832857.txt,0.40046,0.1863,0.2695,0.32609,0.30467,True,True,False,False,False
1331,2000_832875.txt,0.09568,0.09362,0.46271,0.02091,0.16241,True,True,True,False,True
1332,2000_832879.txt,0.46387,0.55436,0.42206,0.51286,0.49347,True,True,True,False,False
1333,2000_834851.txt,0.31119,0.22396,0.3245,0.15178,0.29919,True,True,True,False,True
1334,2000_835974.txt,0.28093,0.32146,0.44722,0.31235,0.36809,True,True,True,True,True
1335,2000_836234.txt,-0.04483,0.16967,0.29746,-0.08429,0.10695,False,False,False,True,True
1336,2000_838741.txt,0.35678,0.22514,0.11312,0.08181,0.27838,True,False,True,True,False
1337,2000_839089.txt,0.25292,0.1241,0.38638,0.06692,0.22469,False,True,False,True,True
1338,2000_840640.txt,0.2955,0.47165,0.34207,0.25274,0.34339,False,True,True,False,False
1339,2000_843977.txt,0.23065,0.31259,0.45658,0.26686,0.33922,True,True,False,True,True
1340,2000_845859.txt,0.10887,0.17955,0.289,0.34378,0.25731,True,True,True,False,False
1341,2000_850667.txt,0.25355,0.21476,0.13458,0.06661,0.21612,True,True,False,False,True
1342,2000_851590.txt,0.36743,0.243,0.53218,0.34486,0.36607,False,True,True,True,True
1343,2000_851716.txt,-0.02061,0.07405,0.64467,0.18618,0.29314,True,True,False,False,True
1344,2000_851969.txt,0.48192,0.70687,0.58019,0.25768,0.51988,False,True,False,True,False
1345,2000_854141.txt,0.29716,0.45536,-0.12703,0.22383,0.25793,False,True,False,False,False
1346,2000_854458.txt,0.0416,0.43642,0.332,0.2094,0.32908,True,True,False,True,False
1347,2000_854482.txt,0.19766,0.20961,0.52965,0.24208,0.28952,True,True,True,True,True
1348,2000_854761.txt,0.05439,0.30719,0.51887,0.06805,0.2823,False,False,False,True,False
1349,2000_854954.txt,0.49428,0.386,0.85525,0.04152,0.36649,False,True,True,False,False
1350,2000_855326.txt,0.35867,0.47246,0.2683,0.28237,0.36855,True,True,True,False,True
1351,2000_856478.txt,0.19294,0.40074,0.1319,0.09501,0.23496,True,True,True,True,True
1352,2000_857295.txt,0.37018,0.50183,0.5183,0.32,0.42708,True,True,True,True,False
1353,2000_857364.txt,0.2282,0.20193,0.17042,0.21319,0.22293,False,False,False,True,True
1354,2000_858070.txt,0.1977,0.59531,0.24036,0.22435,0.36377,False,False,False,True,False
1355,2000_858636.txt,0.26686,0.26823,0.03092,0.30738,0.21614,True,True,False,False,False
1356,2000_859325.txt,0.42701,0.50988,0.1787,0.22479,0.37658,True,True,False,True,False
1357,2000_862726.txt,0.20301,0.40316,0.21506,0.13558,0.27178,False,False,True,True,False
1358,2000_864302.txt,0.08259,0.29958,0.25053,0.27429,0.21889,True,False,False,False,False
1359,2000_869726.txt,0.1344,0.25942,0.23186,0.18809,0.11898,False,True,False,False,False
1360,2000_871438.txt,0.15322,0.3415,0.46619,0.28,0.3345,False,True,False,True,False
1361,2000_871605.txt,0.44247,0.52708,0.4738,0.24747,0.46279,True,True,True,False,True
1362,2000_871706.txt,0.35728,0.39123,0.46793,0.22716,0.38447,True,True,True,False,True
1363,2000_871804.txt,0.24357,0.38952,0.35694,0.37871,0.35131,True,True,False,False,True
1364,2000_871816.txt,0.50585,0.59625,0.57634,0.21437,0.49632,True,True,True,False,True
1365,2000_871821.txt,-0.07943,-0.11739,-0.007,0.12374,0.05596,False,True,False,False,True
1366,2000_872110.txt,0.21449,0.46879,0.15459,0.08666,0.2884,True,False,True,False,True
1367,2000_872907.txt,0.28284,0.28263,0.34007,0.16653,0.26589,False,False,True,True,True
1368,2000_873310.txt,0.09439,0.17765,0.53906,-0.0234,0.21019,False,False,False,True,False
1369,2000_873558.txt,0.38833,0.40813,0.78192,0.18345,0.44933,True,True,True,False,True
1370,2000_874178.txt,0.2421,0.28813,0.40846,0.23089,0.30253,False,False,False,True,True
1371,2000_874608.txt,0.16927,0.18371,0.37973,-0.11706,0.24839,True,False,False,False,True
1372,2000_875345.txt,0.3699,0.3769,0.41393,0.15293,0.34591,True,True,True,False,False
1373,2000_876118.txt,0.25346,0.35073,0.24013,0.17232,0.3309,False,False,False,True,True
1374,2000_876538.txt,0.27969,0.27351,0.41223,0.24622,0.27543,False,False,False,True,True
1375,2000_876930.txt,0.24876,0.33862,0.16894,0.1153,0.24366,True,True,True,False,True
1376,2000_877296.txt,0.0803,0.39762,0.02655,0.14317,0.20125,True,True,False,False,True
1377,2000_878834.txt,0.14515,0.29503,0.26617,0.16297,0.24207,True,False,False,False,True
1378,2000_879234.txt,0.06806,0.11355,0.35991,0.15203,0.19993,True,True,False,False,True
1379,2000_882352.txt,0.23926,0.3166,0.18232,-0.05429,0.18905,True,True,True,True,True
1380,2000_890512.txt,0.25955,0.3696,0.42655,0.23822,0.28339,True,True,True,False,True
1381,2000_890770.txt,0.32963,0.3918,0.39687,0.11857,0.33978,False,False,True,True,True
1382,2000_891089.txt,0.22956,0.32905,0.3166,0.36771,0.3336,True,True,True,False,True
1383,2000_891125.txt,0.35275,0.67835,0.70536,0.35954,0.55038,True,True,True,True,False
1384,2000_891138.txt,0.23905,0.33183,0.3731,0.35986,0.33115,True,True,False,False,True
1385,2000_891322.txt,0.27238,0.48613,0.42983,0.26638,0.38904,False,True,True,False,False
1386,2000_891622.txt,0.34763,0.39084,0.27472,0.18747,0.30791,False,False,False,True,False
1387,2000_892157.txt,0.34007,0.53344,0.26444,0.22021,0.36971,False,True,True,False,True
1388,2000_892239.txt,0.33994,0.29167,0.29707,0.45162,0.32364,False,True,True,False,True
1389,2000_892829.txt,0.33469,-0.03359,0.2239,-0.08674,0.20087,False,False,False,True,True
1390,2000_892887.txt,0.32298,0.43826,0.33815,-0.03924,0.31636,False,True,True,True,False
1391,2000_893872.txt,0.05831,0.25387,-0.12371,-0.151,0.04503,True,True,True,False,False
1392,2000_894277.txt,0.42634,0.26768,0.32771,-0.01,0.27168,False,False,True,False,True
1393,2000_894444.txt,0.38319,0.47713,0.80893,0.32752,0.433,True,True,True,True,True
1394,2000_894718.txt,0.20604,0.20427,0.14211,0.17635,0.17815,True,True,False,True,False
1395,2000_894986.txt,0.43499,0.3419,0.41706,0.04886,0.34979,True,False,True,False,True
1396,2000_895005.txt,0.41474,0.70696,0.401,0.32208,0.49244,True,True,False,False,False
1397,2000_896348.txt,0.25833,0.47109,0.4561,0.34406,0.35422,True,True,False,True,True
1398,2000_896506.txt,0.34602,0.46879,0.24329,0.42248,0.34837,True,False,False,False,True
1399,2000_896824.txt,0.50764,0.5913,0.62335,0.23569,0.53701,True,True,True,False,True
1400,2000_897928.txt,0.38574,0.45196,0.09095,0.04441,0.25367,False,False,False,True,False
1401,2000_897981.txt,0.40148,0.45806,0.34647,0.15543,0.31357,True,True,True,False,False
1402,2000_898561.txt,0.5177,0.57929,0.444,0.41386,0.52681,True,True,False,True,True
1403,2000_899564.txt,0.46965,0.52664,0.224,0.44564,0.44151,True,True,False,False,False
1404,2000_899852.txt,0.2851,0.32555,0.38296,0.25987,0.30111,True,False,False,False,True
1405,2000_904579.txt,0.28636,0.34398,0.43185,0.0597,0.36508,True,False,True,False,False
1406,2000_905497.txt,0.27595,0.26633,0.41996,-0.06833,0.27695,False,False,False,True,True
1407,2000_908148.txt,0.29609,0.24724,0.21457,0.366,0.252,True,True,True,False,True
1408,2000_908900.txt,0.17294,0.2379,0.42621,0.33464,0.30234,True,True,True,False,False
1409,2000_909238.txt,0.05687,0.3217,0.20117,-0.01227,0.16878,True,True,True,True,False
1410,2000_910351.txt,0.25595,0.41634,0.38388,0.19251,0.35835,True,False,True,True,False
1411,2000_911572.txt,0.1679,0.31139,0.17633,0.27469,0.27026,True,True,False,False,True
1412,2000_911587.txt,0.46923,0.56126,0.46213,0.13214,0.43936,False,False,False,True,False
1413,2000_912233.txt,0.45572,0.43269,0.70706,0.17962,0.43527,False,True,True,False,True
1414,2000_912341.txt,0.47581,0.50152,0.56909,0.25643,0.396,True,True,True,True,True
1415,2000_912563.txt,0.62915,0.47464,0.68511,0.3545,0.50167,True,True,False,False,False
1416,2000_912827.txt,0.5098,0.43117,0.4169,0.424,0.44624,False,False,True,True,False
1417,2000_913207.txt,0.26168,0.35707,0.79678,0.3049,0.41631,False,True,False,False,True
1418,2000_913399.txt,0.42153,0.45519,-0.00148,0.10991,0.23648,False,False,True,True,True
1419,2000_913632.txt,0.23394,0.02878,0.37214,0.29062,0.28579,True,True,True,False,True
1420,2000_914067.txt,-0.14653,0.101,0.21107,0.24269,0.10275,False,False,False,False,True
1421,2000_914079.txt,0.10844,0.37412,0.06632,0.22294,0.20505,False,False,False,True,False
1422,2000_914251.txt,0.40563,0.56175,0.46626,0.39587,0.43678,False,True,True,False,True
1423,2000_914317.txt,0.22217,0.40682,0.40647,0.15196,0.32449,True,True,True,True,True
1424,2000_914520.txt,0.36439,0.25615,0.05922,0.15125,0.22901,False,False,False,True,False
1425,2000_915058.txt,0.37286,0.5025,0.559,0.21371,0.46673,False,False,False,True,True
1426,2000_915297.txt,0.48714,0.61373,0.446,0.19878,0.47758,False,False,True,True,True
1427,2000_915657.txt,0.20288,0.23587,0.31083,0.18043,0.27892,False,False,True,False,False
1428,2000_916422.txt,0.044,0.16052,-0.02418,0.2269,0.105,False,False,True,True,False
1429,2000_916816.txt,0.49613,0.61978,0.46038,0.30879,0.49519,False,False,True,False,False
1430,2000_917531.txt,0.36357,0.38225,0.53,0.24537,0.3928,False,False,False,True,False
1431,2000_918314.txt,0.30324,0.25788,0.396,0.3335,0.36257,True,True,True,False,True
1432,2000_918787.txt,-0.13676,-0.01275,0.1659,0.0119,0.05154,False,False,False,True,False
1433,2000_918832.txt,0.16281,0.34307,0.14836,0.16638,0.22708,False,False,False,False,True
1434,2000_919336.txt,0.38108,0.42488,0.47629,0.34119,0.41077,True,True,True,True,True
1435,2000_929783.txt,0.14075,0.1705,0.23762,0.07877,0.18891,False,False,True,True,False
1436,2000_930465.txt,0.16768,0.37358,-0.25671,0.14975,0.18114,False,False,True,True,True
1437,2000_930976.txt,0.41437,0.4988,0.53548,0.06422,0.43478,True,True,False,False,True
1438,2000_931061.txt,0.26575,0.11424,0.20518,0.27917,0.2367,False,False,False,True,False
1439,2000_932050.txt,0.20643,0.41419,0.13054,0.19717,0.27226,False,False,True,True,True
1440,2000_932839.txt,0.14179,0.3508,0.31511,0.24676,0.27681,False,True,True,True,True
1441,2000_933158.txt,0.30155,0.39711,0.21875,0.59653,0.36209,True,True,True,True,True
1442,2000_933277.txt,0.22359,0.20706,0.28086,0.07807,0.21232,False,True,True,True,False
1443,2000_933324.txt,0.25445,0.11289,0.23794,0.14438,0.22652,False,True,True,True,False
1444,2000_933743.txt,0.176,0.31712,0.02713,0.17196,0.18275,True,True,False,False,True
1445,2000_934269.txt,0.32588,0.42653,0.33872,0.16453,0.34534,False,False,False,True,True
1446,2000_935195.txt,0.07884,0.21121,0.35713,0.281,0.21301,False,True,False,False,True
1447,2000_935326.txt,0.26606,0.20018,0.36415,0.33857,0.35675,False,False,False,True,False
1448,2000_935602.txt,0.4363,0.49733,0.424,0.34732,0.43399,True,True,True,False,True
1449,2000_936005.txt,0.13012,0.40535,0.35317,0.25665,0.32836,False,False,True,False,True
1450,2000_936978.txt,0.35251,0.2993,0.38763,0.11417,0.30795,False,False,False,False,True
1451,2000_938506.txt,-0.01928,-0.11888,-0.15338,0.10459,-0.01175,False,False,False,True,False
1452,2000_938520.txt,0.3614,0.62244,0.26447,0.20588,0.35261,False,False,False,False,False
1453,2000_939521.txt,0.175,0.1695,0.22162,0.11332,0.19391,True,False,True,False,True
1454,2000_939561.txt,0.22707,0.4138,0.4172,0.1394,0.27511,False,True,True,True,True
1455,2000_939950.txt,0.32767,0.48897,0.02115,0.26713,0.32609,True,False,True,False,False
1456,2000_940609.txt,0.13357,0.33979,0.59345,0.01838,0.22089,True,True,True,False,True
1457,2000_945903.txt,0.49805,0.71991,0.5114,0.394,0.58028,True,False,False,True,True
1458,2000_949785.txt,0.34154,0.51118,0.36358,0.09036,0.26797,False,True,False,True,False
1459,2000_950082.txt,0.17856,0.00929,0.49911,0.05126,0.19539,True,False,True,False,True
1460,2000_950163.txt,0.41627,0.45842,0.15871,0.23887,0.31439,True,False,True,True,True
1461,2000_951137.txt,0.14073,0.26226,0.2315,0.32974,0.26168,True,True,False,True,False
1462,2000_951373.txt,0.22191,0.52642,0.0842,0.30846,0.27021,True,True,False,True,False
1463,2000_951548.txt,0.39533,0.40663,0.48762,0.08578,0.35528,False,True,True,True,True
1464,2000_951640.txt,0.07973,0.15622,0.18856,0.46,0.1626,True,False,True,True,True
1465,2000_951695.txt,0.34526,0.46383,0.36142,0.27044,0.37105,True,True,True,False,False
1466,2000_952120.txt,0.2801,0.3962,0.45414,0.492,0.37866,True,True,False,False,True
1467,2000_952164.txt,0.3321,0.4582,0.20946,0.35141,0.39427,False,True,False,False,False
1468,2000_952191.txt,0.201,0.29643,0.06439,0.34293,0.26928,True,True,False,False,False
1469,2000_952391.txt,0.392,0.57677,0.29348,0.23378,0.40713,False,False,True,False,True
1470,2000_952457.txt,-0.04016,0.18294,0.3456,0.29589,0.16157,False,False,True,False,False
1471,2000_952476.txt,0.49479,0.64286,0.68387,0.13641,0.53985,True,True,True,True,False
1472,2000_952488.txt,0.09735,0.63605,0.19069,0.42492,0.31941,True,False,True,False,False
1473,2000_952851.txt,0.32848,0.5042,0.2526,-0.05982,0.33702,False,True,True,False,True
1474,2000_952893.txt,0.17785,0.28947,0.22502,0.14879,0.2243,True,False,True,False,True
1475,2000_952907.txt,0.41962,0.47191,0.7992,-0.0017,0.3899,False,False,True,False,False
1476,2000_953763.txt,0.11692,0.42114,0.17992,0.2263,0.21681,False,False,False,True,False
1477,2000_954075.txt,0.26864,0.05466,0.57567,0.0525,0.21291,True,False,True,True,True
1478,2000_954100.txt,0.08509,0.19878,0.51614,0.34044,0.22406,False,False,False,False,True
1479,2000_954203.txt,0.22382,0.1724,0.402,-0.11455,0.20354,True,False,False,True,False
1480,2000_954778.txt,0.4506,0.42288,0.35411,-0.05733,0.43155,False,True,True,False,False
1481,2000_956652.txt,0.41192,0.42559,-0.10437,0.001,0.17469,True,False,False,False,False
1482,2000_957713.txt,0.25222,0.26425,0.27384,-0.14935,0.24954,True,True,False,False,False
1483,2000_958343.txt,0.15065,0.20857,0.34467,0.11749,0.16686,False,True,True,True,True
1484,2000_959324.txt,0.30499,0.35137,0.39078,0.22414,0.3393,False,False,False,True,True
1485,2000_959855.txt,0.20586,0.38929,0.11355,0.065,0.17262,True,True,False,True,True
1486,2000_962395.txt,0.2468,0.22616,0.42812,0.02652,0.25458,False,True,False,True,True
1487,2000_966826.txt,0.16349,0.20281,0.38394,0.31332,0.28635,False,False,True,True,True
1488,2000_973864.txt,0.40611,0.50612,0.40858,0.20468,0.44381,False,True,False,True,False
1489,2000_975545.txt,0.11637,0.15096,0.10071,0.32428,0.16494,True,True,True,False,True
1490,2000_975827.txt,0.27788,0.41189,0.58358,0.38676,0.43209,False,True,True,False,False
1491,2000_976039.txt,0.37413,0.60505,0.47923,0.29574,0.41567,False,True,True,False,True
1492,2000_976328.txt,0.22775,0.3638,0.27044,0.12058,0.31653,False,True,False,True,False
1493,2000_979459.txt,0.14494,0.24554,0.2067,-0.2897,0.13418,False,False,False,True,True
1494,2000_990457.txt,0.32526,0.54048,0.48353,0.3347,0.44431,True,True,False,False,False
1495,2000_991293.txt,0.32944,0.51883,0.29147,0.4054,0.35512,True,True,False,True,False
1496,2000_992099.txt,0.44576,0.40962,0.4735,0.19675,0.38204,True,True,False,True,False
1497,2000_992182.txt,0.27509,0.48198,0.36881,0.25948,0.36995,True,True,True,True,True
1498,2000_993693.txt,0.24448,0.20511,0.36079,0.38263,0.29457,True,False,True,True,False
1499,2000_993709.txt,0.34156,0.41914,0.21328,0.33135,0.33104,False,True,True,False,True
1500,2000_995275.txt,0.23868,0.41564,0.30123,0.39225,0.34289,False,False,False,True,False
1501,2000_997950.txt,0.27107,0.30219,0.27878,0.42257,0.34395,True,False,False,True,False
1502,2000_997973.txt,0.29432,0.46429,0.63827,0.29292,0.43783,True,True,True,False,False
1503,2000_999176.txt,0.33451,0.46719,0.21046,0.1769,0.32794,False,False,False,True,True
1504,2002_011084.txt,0.28019,0.29883,0.46097,-0.04907,0.26986,True,False,False,False,True
1505,2002_011190.txt,0.36705,0.37575,0.02294,0.11715,0.30872,False,True,True,True,True
1506,2002_012097.txt,0.39328,0.44976,0.66847,0.34287,0.46996,False,True,True,False,True
1507,2002_012137.txt,0.29447,0.35221,0.201,0.36527,0.35981,False,True,False,False,True
1508,2002_012297.txt,0.31137,0.32722,0.36233,0.13227,0.32607,False,True,True,False,True
1509,2002_013073.txt,0.2197,0.25824,0.24241,-0.01047,0.20834,False,False,False,True,False
1510,2002_013468.txt,0.18914,0.1385,0.187,0.19757,0.19714,True,True,True,False,False
1511,2002_016413.txt,0.33712,0.42356,0.39028,0.30717,0.37224,True,False,False,False,True
1512,2002_017993.txt,0.09675,0.22674,0.1965,0.10289,0.19496,False,True,False,False,True
1513,2002_019782.txt,0.33939,0.49832,0.31958,0.23892,0.3519,False,False,False,True,False
1514,2002_024555.txt,0.47254,0.57951,0.19852,0.43689,0.43786,True,False,True,False,True
1515,2002_030481.txt,0.31445,0.33642,0.30856,0.125,0.32069,False,True,True,False,True
1516,2002_030576.txt,0.51636,0.65584,0.395,0.36338,0.51736,True,True,False,False,False
1517,2002_031391.txt,0.29219,0.647,0.41,0.05875,0.36957,False,False,True,False,False
1518,2002_031539.txt,0.31606,0.40089,0.40871,0.27426,0.36555,True,True,True,False,False
1519,2002_032413.txt,0.3,0.31151,0.24934,0.15215,0.29364,False,False,True,True,True
1520,2002_033027.txt,0.35812,0.40021,0.29733,-0.13478,0.27887,False,False,False,True,True
1521,2002_036006.txt,0.30658,0.43044,0.13775,0.12648,0.28704,False,True,True,True,False
